time,open,high,low,close,Volume
2024-01-23T18:00:00Z,2206.05,2207.5,2205.45,2207.5,13.365
2024-01-23T18:01:00Z,2206.75,2211.5,2206.75,2210.84,7.1707
2024-01-23T18:02:00Z,2211.56,2214.5,2211.56,2214.19,1.8064
2024-01-23T18:03:00Z,2214.57,2218.95,2214.57,2215.3,35.8114
2024-01-23T18:04:00Z,2215.2,2215.2,2212.17,2212.17,1.1015
2024-01-23T18:05:00Z,2212.36,2212.36,2208.3,2210.01,3.8077
2024-01-23T18:06:00Z,2210.76,2211.22,2208.16,2211.22,12.8967
2024-01-23T18:07:00Z,2212.81,2215.17,2212.75,2215.17,0.4805
2024-01-23T18:08:00Z,2216.69,2216.69,2213.71,2213.71,2.2263
2024-01-23T18:09:00Z,2214.16,2215.27,2213.59,2214.1,6.1808
2024-01-23T18:10:00Z,2214.29,2215.75,2214.29,2215.22,2.2036
2024-01-23T18:11:00Z,2213.93,2213.93,2213.58,2213.85,0.8907
2024-01-23T18:12:00Z,2215.29,2215.63,2215.29,2215.31,1.8518
2024-01-23T18:13:00Z,2215.66,2216.01,2214.98,2215.01,4.819
2024-01-23T18:14:00Z,2215.16,2216.13,2215.16,2216.13,0.3745
2024-01-23T18:15:00Z,2217.54,2217.54,2216.91,2217.35,0.2772
2024-01-23T18:16:00Z,2215.61,2221.85,2215.61,2221.85,21.2957
2024-01-23T18:17:00Z,2220.61,2222.69,2219.55,2221.45,5.7538
2024-01-23T18:18:00Z,2221.32,2221.34,2220.45,2220.83,1.9786
2024-01-23T18:19:00Z,2219.39,2219.65,2215.46,2215.46,8.3654
2024-01-23T18:20:00Z,2215.38,2216.29,2213.07,2213.07,18.2996
2024-01-23T18:21:00Z,2213.14,2213.14,2210.82,2213.11,1.9232
2024-01-23T18:22:00Z,2213.1,2213.1,2210.37,2210.64,13.087
2024-01-23T18:23:00Z,2210.69,2210.81,2208.74,2209.82,11.0485
2024-01-23T18:24:00Z,2209.83,2210.03,2209.34,2209.49,0.3418
2024-01-23T18:25:00Z,2209.95,2209.95,2208.51,2208.51,3.3216
2024-01-23T18:26:00Z,2209.87,2210.04,2208.59,2208.59,2.022
2024-01-23T18:27:00Z,2208.69,2209.76,2208.56,2209.12,5.597
2024-01-23T18:28:00Z,2209.61,2210.15,2209.18,2209.87,4.8823
2024-01-23T18:29:00Z,2209.99,2210.44,2209.03,2209.03,5.2958
2024-01-23T18:30:00Z,2209.72,2209.72,2208.93,2208.93,0.0537
2024-01-23T18:31:00Z,2208.84,2209.0,2205.44,2205.44,7.9551
2024-01-23T18:32:00Z,2205.78,2207.29,2205.41,2207.29,8.2285
2024-01-23T18:33:00Z,2206.39,2206.77,2205.46,2206.77,9.2733
2024-01-23T18:34:00Z,2206.53,2207.11,2205.98,2207.11,1.0111
2024-01-23T18:35:00Z,2207.79,2208.08,2206.79,2208.08,2.2932
2024-01-23T18:36:00Z,2208.14,2208.6,2207.92,2207.92,1.1186
2024-01-23T18:37:00Z,2206.81,2206.81,2204.97,2205.04,5.1446
2024-01-23T18:38:00Z,2204.77,2204.77,2202.05,2202.69,5.4414
2024-01-23T18:39:00Z,2202.64,2203.52,2201.76,2203.41,10.1977
2024-01-23T18:40:00Z,2203.17,2203.17,2200.45,2202.98,7.86
2024-01-23T18:41:00Z,2203.19,2203.42,2202.03,2203.42,3.0273
2024-01-23T18:42:00Z,2203.85,2204.12,2202.49,2202.69,12.4601
2024-01-23T18:43:00Z,2203.01,2203.01,2201.2,2201.35,1.7509
2024-01-23T18:44:00Z,2200.27,2200.27,2199.24,2199.88,2.6607
2024-01-23T18:45:00Z,2200.4,2200.8,2200.13,2200.13,1.1702
2024-01-23T18:46:00Z,2200.28,2200.95,2200.28,2200.5,1.888
2024-01-23T18:47:00Z,2200.65,2201.1,2197.51,2197.78,7.2809
2024-01-23T18:48:00Z,2197.45,2197.85,2195.8,2196.89,9.2087
2024-01-23T18:49:00Z,2197.82,2197.82,2196.4,2197.41,6.3098
2024-01-23T18:50:00Z,2197.75,2198.18,2197.75,2198.18,0.2002
2024-01-23T18:51:00Z,2197.24,2200.17,2197.24,2200.17,2.9072
2024-01-23T18:52:00Z,2200.1,2200.1,2197.41,2197.41,0.1822
2024-01-23T18:53:00Z,2197.26,2197.34,2196.2,2196.2,1.3182
2024-01-23T18:54:00Z,2195.83,2197.38,2195.83,2197.38,2.4283
2024-01-23T18:55:00Z,2196.84,2196.84,2194.71,2194.99,5.7228
2024-01-23T18:56:00Z,2196.06,2196.06,2193.71,2194.42,14.1069
2024-01-23T18:57:00Z,2194.67,2196.16,2190.95,2191.86,48.3027
2024-01-23T18:58:00Z,2191.87,2191.87,2188.4,2190.32,20.5001
2024-01-23T18:59:00Z,2190.72,2190.72,2186.73,2187.72,10.9499
2024-01-23T19:00:00Z,2188.72,2191.67,2188.72,2189.54,6.1521
2024-01-23T19:01:00Z,2189.99,2191.65,2189.79,2190.0,6.0871
2024-01-23T19:02:00Z,2190.99,2191.02,2187.74,2190.45,3.6824
2024-01-23T19:03:00Z,2190.35,2190.44,2185.57,2185.57,23.675
2024-01-23T19:04:00Z,2185.84,2189.02,2185.37,2187.95,17.0004
2024-01-23T19:05:00Z,2188.13,2189.17,2186.88,2188.22,3.3219
2024-01-23T19:06:00Z,2187.61,2187.61,2183.98,2186.1,26.695
2024-01-23T19:07:00Z,2184.74,2185.46,2184.6,2185.01,1.1723
2024-01-23T19:08:00Z,2185.23,2185.46,2181.99,2182.78,18.917
2024-01-23T19:09:00Z,2182.8,2183.85,2181.5,2181.5,9.8376
2024-01-23T19:10:00Z,2181.82,2183.44,2179.12,2183.44,6.174
2024-01-23T19:11:00Z,2182.1,2188.51,2181.86,2188.51,5.0651
2024-01-23T19:12:00Z,2188.91,2189.09,2187.66,2188.41,4.7627
2024-01-23T19:13:00Z,2187.75,2190.67,2187.75,2189.65,2.4927
2024-01-23T19:14:00Z,2190.03,2191.75,2190.03,2190.36,0.9854
2024-01-23T19:15:00Z,2190.48,2191.61,2189.96,2191.01,6.221
2024-01-23T19:16:00Z,2190.62,2192.44,2190.62,2191.7,3.1456
2024-01-23T19:17:00Z,2192.18,2192.75,2191.73,2192.75,4.0135
2024-01-23T19:18:00Z,2192.34,2192.92,2191.63,2191.63,2.1297
2024-01-23T19:19:00Z,2191.48,2191.48,2186.9,2186.9,34.4513
2024-01-23T19:20:00Z,2186.03,2186.68,2185.05,2185.05,4.8912
2024-01-23T19:21:00Z,2184.47,2185.91,2182.44,2183.31,37.7155
2024-01-23T19:22:00Z,2183.33,2186.28,2183.33,2185.97,13.294
2024-01-23T19:23:00Z,2184.99,2185.29,2184.47,2184.47,9.0925
2024-01-23T19:24:00Z,2183.82,2183.82,2182.84,2183.48,1.7083
2024-01-23T19:25:00Z,2185.27,2186.77,2185.27,2186.59,10.9683
2024-01-23T19:26:00Z,2186.53,2188.13,2185.39,2187.9,33.5671
2024-01-23T19:27:00Z,2187.56,2188.43,2187.14,2187.22,1.5898
2024-01-23T19:28:00Z,2187.84,2188.16,2187.58,2187.69,1.5709
2024-01-23T19:29:00Z,2187.49,2188.27,2187.25,2188.12,2.3406
2024-01-23T19:30:00Z,2188.01,2188.01,2187.29,2187.29,1.053
2024-01-23T19:31:00Z,2188.49,2189.96,2188.49,2189.78,5.8263
2024-01-23T19:32:00Z,2188.02,2188.23,2187.52,2187.52,0.1177
2024-01-23T19:33:00Z,2186.75,2187.54,2186.75,2187.53,2.8298
2024-01-23T19:34:00Z,2187.67,2188.79,2187.2,2188.62,6.74
2024-01-23T19:35:00Z,2188.55,2189.95,2188.35,2189.62,5.1231
2024-01-23T19:36:00Z,2190.2,2191.82,2190.2,2191.72,14.279
2024-01-23T19:37:00Z,2191.09,2191.09,2189.51,2189.54,6.7365
2024-01-23T19:38:00Z,2187.92,2187.94,2187.6,2187.6,1.1231
2024-01-23T19:39:00Z,2187.01,2188.3,2187.0,2187.4,5.2997
2024-01-23T19:40:00Z,2186.93,2186.93,2185.21,2185.24,2.3926
2024-01-23T19:41:00Z,2185.17,2185.91,2183.02,2183.68,11.2212
2024-01-23T19:42:00Z,2184.11,2186.7,2184.11,2186.7,3.6065
2024-01-23T19:43:00Z,2186.77,2188.04,2186.77,2187.79,4.6944
2024-01-23T19:44:00Z,2187.36,2188.24,2187.29,2188.24,6.0929
2024-01-23T19:45:00Z,2188.68,2189.78,2188.24,2188.24,7.01
2024-01-23T19:46:00Z,2188.29,2189.97,2188.29,2189.97,2.3516
2024-01-23T19:47:00Z,2190.92,2194.21,2190.92,2192.5,24.709
2024-01-23T19:48:00Z,2192.23,2192.47,2190.89,2190.89,1.6232
2024-01-23T19:49:00Z,2191.31,2191.31,2190.59,2190.63,1.0722
2024-01-23T19:50:00Z,2190.22,2191.02,2189.74,2189.75,5.6997
2024-01-23T19:51:00Z,2189.73,2189.73,2188.57,2188.74,4.4602
2024-01-23T19:52:00Z,2188.69,2188.69,2187.18,2187.51,3.166
2024-01-23T19:53:00Z,2187.89,2188.6,2184.26,2184.26,27.5099
2024-01-23T19:54:00Z,2183.78,2186.73,2183.59,2186.73,6.6666
2024-01-23T19:55:00Z,2185.29,2186.38,2185.29,2186.38,2.2117
2024-01-23T19:56:00Z,2186.53,2188.27,2186.53,2188.27,8.0331
2024-01-23T19:57:00Z,2188.05,2188.28,2187.51,2187.51,2.7086
2024-01-23T19:58:00Z,2187.08,2187.79,2185.45,2186.0,12.1355
2024-01-23T19:59:00Z,2185.74,2186.17,2183.81,2183.81,8.3952
2024-01-23T20:00:00Z,2184.07,2184.49,2182.55,2183.92,63.8726
2024-01-23T20:01:00Z,2183.69,2184.16,2183.11,2183.42,16.6742
2024-01-23T20:02:00Z,2184.21,2184.29,2181.04,2181.04,18.6648
2024-01-23T20:03:00Z,2181.1,2183.75,2181.1,2183.7,7.3765
2024-01-23T20:04:00Z,2184.49,2185.81,2184.49,2185.81,2.1419
2024-01-23T20:05:00Z,2186.73,2189.9,2186.73,2189.9,4.4361
2024-01-23T20:06:00Z,2189.98,2193.39,2189.78,2193.39,35.3433
2024-01-23T20:07:00Z,2193.39,2193.71,2191.97,2192.39,6.4351
2024-01-23T20:08:00Z,2192.03,2192.5,2190.99,2192.5,11.0752
2024-01-23T20:09:00Z,2192.71,2192.97,2192.24,2192.49,1.3207
2024-01-23T20:10:00Z,2192.49,2193.13,2192.14,2193.13,0.8901
2024-01-23T20:11:00Z,2193.41,2196.98,2193.41,2195.08,8.5878
2024-01-23T20:12:00Z,2194.91,2195.39,2194.91,2195.35,1.067
2024-01-23T20:13:00Z,2196.26,2196.26,2195.17,2195.88,10.4798
2024-01-23T20:14:00Z,2196.49,2197.9,2196.49,2196.85,2.2858
2024-01-23T20:15:00Z,2196.98,2196.98,2196.11,2196.11,3.5842
2024-01-23T20:16:00Z,2197.06,2198.57,2196.64,2197.84,2.6711
2024-01-23T20:17:00Z,2197.15,2198.04,2197.15,2197.43,0.1375
2024-01-23T20:18:00Z,2197.09,2199.15,2197.02,2197.81,4.079
2024-01-23T20:19:00Z,2198.54,2198.54,2196.37,2197.53,14.2693
2024-01-23T20:20:00Z,2196.97,2197.69,2196.97,2197.11,1.293
2024-01-23T20:21:00Z,2195.81,2195.81,2192.56,2192.56,10.0351
2024-01-23T20:22:00Z,2192.38,2193.57,2192.38,2193.57,3.5078
2024-01-23T20:23:00Z,2193.36,2193.36,2190.63,2190.63,7.2268
2024-01-23T20:24:00Z,2190.83,2191.77,2190.83,2191.3,3.8978
2024-01-23T20:25:00Z,2191.39,2194.21,2191.18,2193.8,35.6452
2024-01-23T20:26:00Z,2193.66,2194.0,2192.47,2194.0,6.7628
2024-01-23T20:27:00Z,2193.27,2194.16,2191.05,2191.05,26.6894
2024-01-23T20:28:00Z,2190.98,2191.76,2190.5,2191.76,7.2532
2024-01-23T20:29:00Z,2192.14,2192.52,2192.14,2192.28,2.756
2024-01-23T20:30:00Z,2191.37,2191.37,2189.55,2189.55,11.6504
2024-01-23T20:31:00Z,2190.09,2190.09,2188.1,2188.88,18.6462
2024-01-23T20:32:00Z,2188.92,2189.95,2188.89,2189.95,2.0521
2024-01-23T20:33:00Z,2190.27,2190.62,2189.69,2190.59,1.0231
2024-01-23T20:34:00Z,2189.62,2190.39,2188.67,2189.79,12.5993
2024-01-23T20:35:00Z,2190.52,2190.83,2190.23,2190.23,3.866
2024-01-23T20:36:00Z,2190.36,2192.7,2190.36,2192.7,2.6366
2024-01-23T20:37:00Z,2192.63,2194.4,2192.63,2194.39,17.5421
2024-01-23T20:38:00Z,2194.31,2195.06,2194.21,2195.06,3.294
2024-01-23T20:39:00Z,2193.56,2194.91,2193.56,2194.91,2.906
2024-01-23T20:40:00Z,2195.56,2196.03,2193.41,2193.41,22.2914
2024-01-23T20:41:00Z,2191.03,2194.8,2191.03,2194.2,13.0812
2024-01-23T20:42:00Z,2194.27,2194.96,2193.63,2193.63,3.8661
2024-01-23T20:43:00Z,2193.35,2193.35,2192.7,2193.33,4.6643
2024-01-23T20:44:00Z,2193.41,2194.54,2193.41,2194.54,1.0083
2024-01-23T20:45:00Z,2194.48,2195.1,2194.43,2194.95,1.3359
2024-01-23T20:46:00Z,2195.27,2198.07,2195.27,2198.07,8.991
2024-01-23T20:47:00Z,2198.42,2199.39,2198.05,2198.77,12.9861
2024-01-23T20:48:00Z,2197.98,2198.71,2197.36,2198.71,2.3862
2024-01-23T20:49:00Z,2198.9,2201.56,2198.9,2199.31,12.4368
2024-01-23T20:50:00Z,2199.9,2199.9,2198.69,2198.69,0.8913
2024-01-23T20:51:00Z,2198.87,2198.87,2198.3,2198.32,1.0166
2024-01-23T20:52:00Z,2198.14,2198.14,2197.45,2197.73,2.5661
2024-01-23T20:53:00Z,2197.61,2197.61,2195.24,2195.24,3.0494
2024-01-23T20:54:00Z,2194.8,2195.13,2194.31,2195.13,3.4506
2024-01-23T20:55:00Z,2195.47,2197.83,2195.47,2197.63,2.6428
2024-01-23T20:56:00Z,2196.1,2196.1,2193.8,2194.05,4.5992
2024-01-23T20:57:00Z,2193.19,2193.19,2189.96,2190.4,13.8065
2024-01-23T20:58:00Z,2190.55,2193.76,2190.55,2193.76,3.4582
2024-01-23T20:59:00Z,2196.36,2199.64,2196.36,2197.88,10.2497
2024-01-23T21:00:00Z,2197.0,2201.1,2195.42,2201.1,2.4889
2024-01-23T21:01:00Z,2201.53,2203.81,2201.03,2201.03,10.0456
2024-01-23T21:02:00Z,2199.11,2200.03,2198.73,2200.03,4.068
2024-01-23T21:03:00Z,2199.78,2199.86,2196.81,2197.04,3.7793
2024-01-23T21:04:00Z,2197.05,2197.3,2196.42,2197.3,4.2155
2024-01-23T21:05:00Z,2195.84,2197.61,2195.84,2196.38,0.7322
2024-01-23T21:06:00Z,2196.26,2196.26,2194.86,2195.46,2.9714
2024-01-23T21:07:00Z,2195.95,2196.27,2194.5,2194.5,3.1763
2024-01-23T21:08:00Z,2193.69,2194.8,2193.69,2194.8,0.3776
2024-01-23T21:09:00Z,2195.63,2196.85,2195.63,2196.59,0.489
2024-01-23T21:10:00Z,2196.37,2198.29,2196.37,2198.29,1.2036
2024-01-23T21:11:00Z,2197.75,2197.85,2196.85,2196.85,0.1844
2024-01-23T21:12:00Z,2196.37,2197.16,2196.37,2197.1,0.2299
2024-01-23T21:13:00Z,2197.4,2199.14,2196.95,2197.92,5.5324
2024-01-23T21:14:00Z,2197.34,2198.4,2197.34,2198.4,0.9985
2024-01-23T21:15:00Z,2197.18,2197.18,2195.38,2195.38,3.5979
2024-01-23T21:16:00Z,2194.56,2194.65,2192.85,2192.85,2.5536
2024-01-23T21:17:00Z,2194.28,2195.05,2194.28,2195.05,1.6885
2024-01-23T21:18:00Z,2193.29,2193.81,2191.4,2191.4,3.3616
2024-01-23T21:19:00Z,2191.0,2191.0,2189.98,2189.98,1.3437
2024-01-23T21:20:00Z,2189.76,2189.76,2186.81,2188.69,8.7209
2024-01-23T21:21:00Z,2188.68,2190.32,2188.68,2189.25,8.3716
2024-01-23T21:22:00Z,2188.38,2188.83,2188.18,2188.46,3.6176
2024-01-23T21:23:00Z,2189.45,2190.05,2189.45,2190.05,2.3664
2024-01-23T21:24:00Z,2190.91,2190.91,2190.91,2190.91,0.9128
2024-01-23T21:25:00Z,2191.67,2194.19,2191.67,2194.19,2.4259
2024-01-23T21:26:00Z,2193.25,2193.25,2191.68,2192.21,3.1364
2024-01-23T21:27:00Z,2193.95,2195.02,2191.67,2192.08,16.3987
2024-01-23T21:28:00Z,2192.2,2193.12,2192.2,2192.62,4.4906
2024-01-23T21:29:00Z,2191.23,2191.23,2190.49,2190.49,1.3106
2024-01-23T21:30:00Z,2190.23,2190.76,2187.98,2190.24,6.631
2024-01-23T21:31:00Z,2189.94,2189.94,2187.92,2187.92,1.6648
2024-01-23T21:32:00Z,2189.61,2192.57,2189.61,2192.57,3.8835
2024-01-23T21:33:00Z,2192.99,2194.73,2192.99,2194.73,4.1457
2024-01-23T21:34:00Z,2193.27,2193.27,2191.8,2192.18,14.0153
2024-01-23T21:35:00Z,2192.09,2193.77,2191.56,2193.77,0.6135
2024-01-23T21:36:00Z,2193.89,2194.08,2193.71,2193.71,4.3331
2024-01-23T21:37:00Z,2194.73,2196.72,2194.73,2195.86,1.7972
2024-01-23T21:38:00Z,2195.99,2196.71,2195.57,2196.7,1.1254
2024-01-23T21:39:00Z,2196.74,2197.5,2196.59,2196.59,5.3783
2024-01-23T21:40:00Z,2196.83,2197.84,2196.83,2197.13,1.0893
2024-01-23T21:41:00Z,2197.55,2197.55,2197.29,2197.29,0.1
2024-01-23T21:42:00Z,2197.19,2197.6,2197.19,2197.6,1.371
2024-01-23T21:43:00Z,2197.67,2197.94,2197.23,2197.23,2.6967
2024-01-23T21:44:00Z,2197.9,2198.59,2197.89,2198.59,2.0685
2024-01-23T21:45:00Z,2197.65,2201.1,2197.65,2201.1,1.7206
2024-01-23T21:46:00Z,2200.46,2200.46,2198.78,2198.78,0.1775
2024-01-23T21:47:00Z,2199.37,2199.37,2198.69,2198.69,1.0051
2024-01-23T21:48:00Z,2198.32,2198.32,2197.32,2197.32,0.7253
2024-01-23T21:49:00Z,2196.98,2198.24,2196.98,2198.24,1.1823
2024-01-23T21:50:00Z,2198.53,2198.53,2196.29,2197.1,7.3484
2024-01-23T21:51:00Z,2197.15,2197.15,2195.39,2195.39,1.4292
2024-01-23T21:52:00Z,2195.41,2197.65,2195.41,2197.65,1.0339
2024-01-23T21:53:00Z,2197.87,2198.46,2197.47,2198.4,1.4343
2024-01-23T21:54:00Z,2197.29,2198.51,2197.29,2198.47,0.6344
2024-01-23T21:55:00Z,2198.67,2199.12,2198.47,2199.12,1.9082
2024-01-23T21:56:00Z,2200.02,2201.9,2200.02,2201.9,1.5468
2024-01-23T21:57:00Z,2202.2,2202.2,2201.15,2201.61,2.7992
2024-01-23T21:58:00Z,2200.97,2202.76,2200.97,2202.76,0.7235
2024-01-23T21:59:00Z,2202.56,2202.61,2201.04,2201.04,5.3465
2024-01-23T22:00:00Z,2201.16,2201.8,2201.16,2201.51,0.6424
2024-01-23T22:01:00Z,2201.09,2202.32,2201.09,2202.32,0.4319
2024-01-23T22:02:00Z,2202.29,2202.48,2200.96,2200.96,1.9645
2024-01-23T22:03:00Z,2200.95,2202.23,2200.7,2202.23,0.8132
2024-01-23T22:04:00Z,2202.33,2205.8,2201.82,2205.29,7.3719
2024-01-23T22:05:00Z,2205.19,2207.89,2205.19,2207.63,4.2852
2024-01-23T22:06:00Z,2206.88,2207.92,2206.57,2207.92,1.3818
2024-01-23T22:07:00Z,2209.67,2212.14,2209.67,2211.74,3.8703
2024-01-23T22:08:00Z,2209.83,2209.83,2209.8,2209.8,0.0889
2024-01-23T22:09:00Z,2208.5,2210.75,2208.5,2210.19,6.9228
2024-01-23T22:10:00Z,2210.87,2211.79,2209.96,2211.79,3.2092
2024-01-23T22:11:00Z,2212.37,2214.38,2212.37,2212.62,13.7415
2024-01-23T22:12:00Z,2212.6,2213.03,2211.72,2211.72,3.3863
2024-01-23T22:13:00Z,2213.12,2213.12,2210.93,2210.93,11.7831
2024-01-23T22:14:00Z,2210.87,2212.13,2210.79,2212.13,7.8473
2024-01-23T22:15:00Z,2211.33,2211.33,2211.33,2211.33,0.0888
2024-01-23T22:16:00Z,2211.86,2213.35,2211.86,2213.35,3.8151
2024-01-23T22:17:00Z,2213.04,2213.04,2212.39,2212.39,1.8076
2024-01-23T22:18:00Z,2212.03,2212.42,2211.97,2211.97,2.0338
2024-01-23T22:19:00Z,2212.75,2213.94,2212.75,2213.94,2.308
2024-01-23T22:20:00Z,2214.12,2215.28,2214.12,2215.22,3.4008
2024-01-23T22:21:00Z,2215.42,2215.72,2215.42,2215.72,0.9914
2024-01-23T22:22:00Z,2215.19,2216.36,2215.19,2216.36,1.4755
2024-01-23T22:23:00Z,2216.4,2217.81,2216.4,2217.81,3.6699
2024-01-23T22:24:00Z,2218.23,2218.23,2218.23,2218.23,0.0888
2024-01-23T22:25:00Z,2217.31,2218.15,2217.22,2218.15,1.4483
2024-01-23T22:26:00Z,2217.82,2219.08,2217.5,2219.08,2.3441
2024-01-23T22:27:00Z,2218.81,2220.44,2214.54,2214.64,24.6302
2024-01-23T22:28:00Z,2215.85,2217.1,2215.85,2216.17,2.9742
2024-01-23T22:29:00Z,2215.99,2217.53,2215.99,2217.39,10.9909
2024-01-23T22:30:00Z,2216.96,2217.28,2216.73,2217.28,0.187
2024-01-23T22:31:00Z,2217.06,2217.24,2216.16,2217.07,2.4833
2024-01-23T22:32:00Z,2217.2,2218.13,2217.2,2218.13,1.796
2024-01-23T22:33:00Z,2218.26,2218.34,2218.26,2218.34,0.1807
2024-01-23T22:34:00Z,2218.68,2218.97,2218.68,2218.97,0.092
2024-01-23T22:35:00Z,2218.94,2222.27,2218.94,2222.27,9.7492
2024-01-23T22:36:00Z,2221.08,2222.69,2221.08,2222.48,3.5713
2024-01-23T22:37:00Z,2222.28,2222.28,2221.66,2221.66,1.5834
2024-01-23T22:38:00Z,2221.61,2221.61,2220.33,2220.33,1.9127
2024-01-23T22:39:00Z,2220.03,2221.05,2220.03,2221.02,1.6763
2024-01-23T22:40:00Z,2220.73,2221.04,2220.73,2221.04,3.6066
2024-01-23T22:41:00Z,2221.45,2222.94,2221.45,2222.94,1.2295
2024-01-23T22:42:00Z,2223.17,2224.5,2222.97,2222.97,4.431
2024-01-23T22:43:00Z,2223.13,2223.55,2222.86,2223.55,12.5035
2024-01-23T22:44:00Z,2224.96,2225.8,2224.88,2225.59,4.8291
2024-01-23T22:45:00Z,2225.58,2225.58,2225.1,2225.46,1.2516
2024-01-23T22:46:00Z,2225.41,2225.69,2225.02,2225.02,4.3146
2024-01-23T22:47:00Z,2224.52,2224.52,2222.0,2222.0,9.0642
2024-01-23T22:48:00Z,2222.33,2222.33,2219.84,2219.84,9.1676
2024-01-23T22:49:00Z,2219.84,2220.29,2219.42,2220.29,3.701
2024-01-23T22:50:00Z,2220.29,2222.12,2220.29,2222.12,11.4849
2024-01-23T22:51:00Z,2222.59,2223.42,2222.59,2223.42,5.6062
2024-01-23T22:52:00Z,2223.42,2223.47,2223.4,2223.43,2.9854
2024-01-23T22:53:00Z,2223.43,2225.42,2223.4,2225.42,4.9415
2024-01-23T22:54:00Z,2225.46,2226.53,2225.46,2226.52,2.2042
2024-01-23T22:55:00Z,2226.52,2227.33,2226.42,2227.17,3.9562
2024-01-23T22:56:00Z,2227.17,2227.83,2224.15,2224.17,15.7925
2024-01-23T22:57:00Z,2223.98,2223.99,2223.98,2223.99,0.1337
2024-01-23T22:58:00Z,2223.87,2223.87,2223.44,2223.44,1.1474
2024-01-23T22:59:00Z,2223.6,2223.96,2222.87,2223.96,3.794
2024-01-23T23:00:00Z,2224.59,2224.76,2224.54,2224.76,0.284
2024-01-23T23:01:00Z,2225.4,2229.39,2225.4,2229.04,9.5455
2024-01-23T23:02:00Z,2227.1,2227.1,2224.82,2226.63,5.7143
2024-01-23T23:03:00Z,2225.98,2226.69,2225.74,2225.88,3.4541
2024-01-23T23:04:00Z,2225.18,2226.59,2224.94,2226.58,5.1719
2024-01-23T23:05:00Z,2226.37,2226.55,2225.66,2226.55,2.2904
2024-01-23T23:06:00Z,2227.58,2229.52,2227.48,2229.44,16.844
2024-01-23T23:07:00Z,2228.9,2232.19,2228.9,2232.13,10.3631
2024-01-23T23:08:00Z,2232.98,2234.64,2232.65,2233.17,12.188
2024-01-23T23:09:00Z,2233.21,2233.21,2231.96,2232.34,5.4333
2024-01-23T23:10:00Z,2233.07,2233.07,2231.6,2231.6,2.0453
2024-01-23T23:11:00Z,2230.84,2233.5,2229.33,2233.5,46.736
2024-01-23T23:12:00Z,2233.64,2237.79,2233.64,2237.48,57.7554
2024-01-23T23:13:00Z,2237.28,2237.28,2235.37,2235.45,14.0326
2024-01-23T23:14:00Z,2235.85,2235.85,2234.84,2234.93,2.3712
2024-01-23T23:15:00Z,2235.09,2235.16,2232.37,2232.37,13.0584
2024-01-23T23:16:00Z,2232.11,2234.21,2232.11,2233.24,1.1347
2024-01-23T23:17:00Z,2233.68,2235.92,2233.6,2233.6,18.4059
2024-01-23T23:18:00Z,2233.51,2234.46,2232.95,2234.46,5.2084
2024-01-23T23:19:00Z,2234.7,2234.7,2234.7,2234.7,0.0888
2024-01-23T23:20:00Z,2234.29,2234.29,2233.39,2233.73,1.158
2024-01-23T23:21:00Z,2233.56,2234.5,2233.11,2234.5,1.9653
2024-01-23T23:22:00Z,2236.37,2236.76,2235.39,2236.31,2.1637
2024-01-23T23:23:00Z,2236.28,2236.87,2235.83,2236.37,2.2774
2024-01-23T23:24:00Z,2236.13,2237.22,2235.91,2237.22,2.9726
2024-01-23T23:25:00Z,2237.51,2237.51,2236.18,2236.88,5.663
2024-01-23T23:26:00Z,2237.33,2241.49,2237.33,2241.36,23.5685
2024-01-23T23:27:00Z,2242.02,2243.0,2241.47,2242.81,1.1502
2024-01-23T23:28:00Z,2242.94,2245.47,2242.94,2243.89,12.942
2024-01-23T23:29:00Z,2244.99,2244.99,2243.89,2244.78,5.0503
2024-01-23T23:30:00Z,2244.14,2244.14,2241.88,2241.88,11.7069
2024-01-23T23:31:00Z,2241.67,2241.67,2240.5,2241.59,8.7888
2024-01-23T23:32:00Z,2241.18,2241.18,2238.18,2238.18,11.4258
2024-01-23T23:33:00Z,2238.51,2238.51,2237.76,2237.76,1.8756
2024-01-23T23:34:00Z,2239.11,2241.13,2239.09,2239.09,14.5042
2024-01-23T23:35:00Z,2237.99,2237.99,2233.86,2234.2,32.1351
2024-01-23T23:36:00Z,2236.12,2236.13,2233.27,2233.27,2.748
2024-01-23T23:37:00Z,2234.65,2234.65,2233.95,2233.95,0.1562
2024-01-23T23:38:00Z,2235.09,2235.62,2234.98,2235.34,0.3214
2024-01-23T23:39:00Z,2234.56,2236.47,2234.56,2236.47,0.9058
2024-01-23T23:40:00Z,2236.99,2236.99,2236.16,2236.16,1.9657
2024-01-23T23:41:00Z,2238.18,2239.28,2238.14,2238.14,3.5164
2024-01-23T23:42:00Z,2237.52,2239.04,2237.52,2238.24,10.2018
2024-01-23T23:43:00Z,2237.12,2238.07,2237.12,2238.02,10.7898
2024-01-23T23:44:00Z,2237.1,2237.1,2237.1,2237.1,0.0888
2024-01-23T23:45:00Z,2236.12,2236.69,2236.12,2236.69,0.6378
2024-01-23T23:46:00Z,2236.93,2238.47,2236.83,2236.83,5.0958
2024-01-23T23:47:00Z,2236.96,2238.23,2236.96,2238.23,3.7335
2024-01-23T23:48:00Z,2238.33,2239.47,2238.33,2239.47,0.9929
2024-01-23T23:49:00Z,2239.59,2240.0,2239.59,2240.0,2.0675
