time,average
2024-01-23T17:49:00Z,2216.37
2024-01-23T17:50:00Z,2211.865
2024-01-23T17:51:00Z,2207.0950000000003
2024-01-23T17:52:00Z,2206.865
2024-01-23T17:53:00Z,2208.035
2024-01-23T17:54:00Z,2206.48
2024-01-23T17:55:00Z,2207.17
2024-01-23T17:56:00Z,2207.925
2024-01-23T17:57:00Z,2207.825
2024-01-23T17:58:00Z,2207.2799999999997
2024-01-23T17:59:00Z,2206.6800000000003
2024-01-23T18:00:00Z,2206.475
2024-01-23T18:01:00Z,2209.125
2024-01-23T18:02:00Z,2213.0299999999997
2024-01-23T18:03:00Z,2216.76
2024-01-23T18:04:00Z,2213.685
2024-01-23T18:05:00Z,2210.33
2024-01-23T18:06:00Z,2209.6899999999996
2024-01-23T18:07:00Z,2213.96
2024-01-23T18:08:00Z,2215.2
2024-01-23T18:09:00Z,2214.4300000000003
2024-01-23T18:10:00Z,2215.02
2024-01-23T18:11:00Z,2213.755
2024-01-23T18:12:00Z,2215.46
2024-01-23T18:13:00Z,2215.495
2024-01-23T18:14:00Z,2215.645
2024-01-23T18:15:00Z,2217.225
2024-01-23T18:16:00Z,2218.73
2024-01-23T18:17:00Z,2221.12
2024-01-23T18:18:00Z,2220.895
2024-01-23T18:19:00Z,2217.5550000000003
2024-01-23T18:20:00Z,2214.6800000000003
2024-01-23T18:21:00Z,2211.98
2024-01-23T18:22:00Z,2211.7349999999997
2024-01-23T18:23:00Z,2209.7749999999996
2024-01-23T18:24:00Z,2209.6850000000004
2024-01-23T18:25:00Z,2209.23
2024-01-23T18:26:00Z,2209.315
2024-01-23T18:27:00Z,2209.16
2024-01-23T18:28:00Z,2209.665
2024-01-23T18:29:00Z,2209.735
2024-01-23T18:30:00Z,2209.325
2024-01-23T18:31:00Z,2207.2200000000003
2024-01-23T18:32:00Z,2206.35
2024-01-23T18:33:00Z,2206.115
2024-01-23T18:34:00Z,2206.545
2024-01-23T18:35:00Z,2207.435
2024-01-23T18:36:00Z,2208.26
2024-01-23T18:37:00Z,2205.89
2024-01-23T18:38:00Z,2203.41
2024-01-23T18:39:00Z,2202.6400000000003
2024-01-23T18:40:00Z,2201.81
2024-01-23T18:41:00Z,2202.7250000000004
2024-01-23T18:42:00Z,2203.305
2024-01-23T18:43:00Z,2202.105
2024-01-23T18:44:00Z,2199.755
2024-01-23T18:45:00Z,2200.465
2024-01-23T18:46:00Z,2200.615
2024-01-23T18:47:00Z,2199.3050000000003
2024-01-23T18:48:00Z,2196.825
2024-01-23T18:49:00Z,2197.11
2024-01-23T18:50:00Z,2197.965
2024-01-23T18:51:00Z,2198.705
2024-01-23T18:52:00Z,2198.755
2024-01-23T18:53:00Z,2196.77
2024-01-23T18:54:00Z,2196.605
2024-01-23T18:55:00Z,2195.775
2024-01-23T18:56:00Z,2194.885
2024-01-23T18:57:00Z,2193.555
2024-01-23T18:58:00Z,2190.135
2024-01-23T18:59:00Z,2188.725
2024-01-23T19:00:00Z,2190.1949999999997
2024-01-23T19:01:00Z,2190.7200000000003
2024-01-23T19:02:00Z,2189.38
2024-01-23T19:03:00Z,2188.005
2024-01-23T19:04:00Z,2187.1949999999997
2024-01-23T19:05:00Z,2188.025
2024-01-23T19:06:00Z,2185.795
2024-01-23T19:07:00Z,2185.0299999999997
2024-01-23T19:08:00Z,2183.725
2024-01-23T19:09:00Z,2182.675
2024-01-23T19:10:00Z,2181.2799999999997
2024-01-23T19:11:00Z,2185.1850000000004
2024-01-23T19:12:00Z,2188.375
2024-01-23T19:13:00Z,2189.21
2024-01-23T19:14:00Z,2190.8900000000003
2024-01-23T19:15:00Z,2190.785
2024-01-23T19:16:00Z,2191.5299999999997
2024-01-23T19:17:00Z,2192.24
2024-01-23T19:18:00Z,2192.275
2024-01-23T19:19:00Z,2189.19
2024-01-23T19:20:00Z,2185.865
2024-01-23T19:21:00Z,2184.175
2024-01-23T19:22:00Z,2184.8050000000003
2024-01-23T19:23:00Z,2184.88
2024-01-23T19:24:00Z,2183.33
2024-01-23T19:25:00Z,2186.02
2024-01-23T19:26:00Z,2186.76
2024-01-23T19:27:00Z,2187.785
2024-01-23T19:28:00Z,2187.87
2024-01-23T19:29:00Z,2187.76
2024-01-23T19:30:00Z,2187.65
2024-01-23T19:31:00Z,2189.225
2024-01-23T19:32:00Z,2187.875
2024-01-23T19:33:00Z,2187.145
2024-01-23T19:34:00Z,2187.995
2024-01-23T19:35:00Z,2189.1499999999996
2024-01-23T19:36:00Z,2191.01
2024-01-23T19:37:00Z,2190.3
2024-01-23T19:38:00Z,2187.77
2024-01-23T19:39:00Z,2187.65
2024-01-23T19:40:00Z,2186.0699999999997
2024-01-23T19:41:00Z,2184.465
2024-01-23T19:42:00Z,2185.4049999999997
2024-01-23T19:43:00Z,2187.4049999999997
2024-01-23T19:44:00Z,2187.765
2024-01-23T19:45:00Z,2189.01
2024-01-23T19:46:00Z,2189.13
2024-01-23T19:47:00Z,2192.565
2024-01-23T19:48:00Z,2191.68
2024-01-23T19:49:00Z,2190.95
2024-01-23T19:50:00Z,2190.38
2024-01-23T19:51:00Z,2189.15
2024-01-23T19:52:00Z,2187.935
2024-01-23T19:53:00Z,2186.4300000000003
2024-01-23T19:54:00Z,2185.16
2024-01-23T19:55:00Z,2185.835
2024-01-23T19:56:00Z,2187.4
2024-01-23T19:57:00Z,2187.8950000000004
2024-01-23T19:58:00Z,2186.62
2024-01-23T19:59:00Z,2184.99
2024-01-23T20:00:00Z,2183.52
2024-01-23T20:01:00Z,2183.635
2024-01-23T20:02:00Z,2182.665
2024-01-23T20:03:00Z,2182.425
2024-01-23T20:04:00Z,2185.1499999999996
2024-01-23T20:05:00Z,2188.315
2024-01-23T20:06:00Z,2191.585
2024-01-23T20:07:00Z,2192.84
2024-01-23T20:08:00Z,2191.745
2024-01-23T20:09:00Z,2192.6049999999996
2024-01-23T20:10:00Z,2192.635
2024-01-23T20:11:00Z,2195.1949999999997
2024-01-23T20:12:00Z,2195.1499999999996
2024-01-23T20:13:00Z,2195.715
2024-01-23T20:14:00Z,2197.1949999999997
2024-01-23T20:15:00Z,2196.545
2024-01-23T20:16:00Z,2197.605
2024-01-23T20:17:00Z,2197.5950000000003
2024-01-23T20:18:00Z,2198.085
2024-01-23T20:19:00Z,2197.455
2024-01-23T20:20:00Z,2197.33
2024-01-23T20:21:00Z,2194.185
2024-01-23T20:22:00Z,2192.9750000000004
2024-01-23T20:23:00Z,2191.995
2024-01-23T20:24:00Z,2191.3
2024-01-23T20:25:00Z,2192.6949999999997
2024-01-23T20:26:00Z,2193.2349999999997
2024-01-23T20:27:00Z,2192.605
2024-01-23T20:28:00Z,2191.13
2024-01-23T20:29:00Z,2192.33
2024-01-23T20:30:00Z,2190.46
2024-01-23T20:31:00Z,2189.0950000000003
2024-01-23T20:32:00Z,2189.42
2024-01-23T20:33:00Z,2190.1549999999997
2024-01-23T20:34:00Z,2189.5299999999997
2024-01-23T20:35:00Z,2190.5299999999997
2024-01-23T20:36:00Z,2191.5299999999997
2024-01-23T20:37:00Z,2193.5150000000003
2024-01-23T20:38:00Z,2194.635
2024-01-23T20:39:00Z,2194.2349999999997
2024-01-23T20:40:00Z,2194.7200000000003
2024-01-23T20:41:00Z,2192.915
2024-01-23T20:42:00Z,2194.295
2024-01-23T20:43:00Z,2193.0249999999996
2024-01-23T20:44:00Z,2193.975
2024-01-23T20:45:00Z,2194.765
2024-01-23T20:46:00Z,2196.67
2024-01-23T20:47:00Z,2198.7200000000003
2024-01-23T20:48:00Z,2198.035
2024-01-23T20:49:00Z,2200.23
2024-01-23T20:50:00Z,2199.295
2024-01-23T20:51:00Z,2198.585
2024-01-23T20:52:00Z,2197.795
2024-01-23T20:53:00Z,2196.425
2024-01-23T20:54:00Z,2194.7200000000003
2024-01-23T20:55:00Z,2196.6499999999996
2024-01-23T20:56:00Z,2194.95
2024-01-23T20:57:00Z,2191.575
2024-01-23T20:58:00Z,2192.155
2024-01-23T20:59:00Z,2198.0
2024-01-23T21:00:00Z,2198.26
2024-01-23T21:01:00Z,2202.42
2024-01-23T21:02:00Z,2199.38
2024-01-23T21:03:00Z,2198.335
2024-01-23T21:04:00Z,2196.86
2024-01-23T21:05:00Z,2196.7250000000004
2024-01-23T21:06:00Z,2195.5600000000004
2024-01-23T21:07:00Z,2195.385
2024-01-23T21:08:00Z,2194.245
2024-01-23T21:09:00Z,2196.24
2024-01-23T21:10:00Z,2197.33
2024-01-23T21:11:00Z,2197.35
2024-01-23T21:12:00Z,2196.765
2024-01-23T21:13:00Z,2198.045
2024-01-23T21:14:00Z,2197.87
2024-01-23T21:15:00Z,2196.2799999999997
2024-01-23T21:16:00Z,2193.75
2024-01-23T21:17:00Z,2194.665
2024-01-23T21:18:00Z,2192.605
2024-01-23T21:19:00Z,2190.49
2024-01-23T21:20:00Z,2188.285
2024-01-23T21:21:00Z,2189.5
2024-01-23T21:22:00Z,2188.505
2024-01-23T21:23:00Z,2189.75
2024-01-23T21:24:00Z,2190.91
2024-01-23T21:25:00Z,2192.9300000000003
2024-01-23T21:26:00Z,2192.465
2024-01-23T21:27:00Z,2193.3450000000003
2024-01-23T21:28:00Z,2192.66
2024-01-23T21:29:00Z,2190.8599999999997
2024-01-23T21:30:00Z,2189.37
2024-01-23T21:31:00Z,2188.9300000000003
2024-01-23T21:32:00Z,2191.09
2024-01-23T21:33:00Z,2193.8599999999997
2024-01-23T21:34:00Z,2192.535
2024-01-23T21:35:00Z,2192.665
2024-01-23T21:36:00Z,2193.895
2024-01-23T21:37:00Z,2195.725
2024-01-23T21:38:00Z,2196.1400000000003
2024-01-23T21:39:00Z,2197.045
2024-01-23T21:40:00Z,2197.335
2024-01-23T21:41:00Z,2197.42
2024-01-23T21:42:00Z,2197.395
2024-01-23T21:43:00Z,2197.585
2024-01-23T21:44:00Z,2198.24
2024-01-23T21:45:00Z,2199.375
2024-01-23T21:46:00Z,2199.62
2024-01-23T21:47:00Z,2199.0299999999997
2024-01-23T21:48:00Z,2197.82
2024-01-23T21:49:00Z,2197.6099999999997
2024-01-23T21:50:00Z,2197.41
2024-01-23T21:51:00Z,2196.27
2024-01-23T21:52:00Z,2196.5299999999997
2024-01-23T21:53:00Z,2197.965
2024-01-23T21:54:00Z,2197.9
2024-01-23T21:55:00Z,2198.795
2024-01-23T21:56:00Z,2200.96
2024-01-23T21:57:00Z,2201.675
2024-01-23T21:58:00Z,2201.865
2024-01-23T21:59:00Z,2201.825
2024-01-23T22:00:00Z,2201.48
2024-01-23T22:01:00Z,2201.705
2024-01-23T22:02:00Z,2201.7200000000003
2024-01-23T22:03:00Z,2201.465
2024-01-23T22:04:00Z,2203.8100000000004
2024-01-23T22:05:00Z,2206.54
2024-01-23T22:06:00Z,2207.245
2024-01-23T22:07:00Z,2210.9049999999997
2024-01-23T22:08:00Z,2209.815
2024-01-23T22:09:00Z,2209.625
2024-01-23T22:10:00Z,2210.875
2024-01-23T22:11:00Z,2213.375
2024-01-23T22:12:00Z,2212.375
2024-01-23T22:13:00Z,2212.0249999999996
2024-01-23T22:14:00Z,2211.46
2024-01-23T22:15:00Z,2211.33
2024-01-23T22:16:00Z,2212.605
2024-01-23T22:17:00Z,2212.715
2024-01-23T22:18:00Z,2212.1949999999997
2024-01-23T22:19:00Z,2213.3450000000003
2024-01-23T22:20:00Z,2214.7
2024-01-23T22:21:00Z,2215.5699999999997
2024-01-23T22:22:00Z,2215.775
2024-01-23T22:23:00Z,2217.105
2024-01-23T22:24:00Z,2218.23
2024-01-23T22:25:00Z,2217.685
2024-01-23T22:26:00Z,2218.29
2024-01-23T22:27:00Z,2217.49
2024-01-23T22:28:00Z,2216.475
2024-01-23T22:29:00Z,2216.76
2024-01-23T22:30:00Z,2217.005
2024-01-23T22:31:00Z,2216.7
2024-01-23T22:32:00Z,2217.665
2024-01-23T22:33:00Z,2218.3
2024-01-23T22:34:00Z,2218.825
2024-01-23T22:35:00Z,2220.605
2024-01-23T22:36:00Z,2221.885
2024-01-23T22:37:00Z,2221.9700000000003
2024-01-23T22:38:00Z,2220.9700000000003
2024-01-23T22:39:00Z,2220.54
2024-01-23T22:40:00Z,2220.885
2024-01-23T22:41:00Z,2222.1949999999997
2024-01-23T22:42:00Z,2223.7349999999997
2024-01-23T22:43:00Z,2223.205
2024-01-23T22:44:00Z,2225.34
2024-01-23T22:45:00Z,2225.34
2024-01-23T22:46:00Z,2225.355
2024-01-23T22:47:00Z,2223.26
2024-01-23T22:48:00Z,2221.085
2024-01-23T22:49:00Z,2219.855
2024-01-23T22:50:00Z,2221.205
2024-01-23T22:51:00Z,2223.005
2024-01-23T22:52:00Z,2223.435
2024-01-23T22:53:00Z,2224.41
2024-01-23T22:54:00Z,2225.995
2024-01-23T22:55:00Z,2226.875
2024-01-23T22:56:00Z,2225.99
2024-01-23T22:57:00Z,2223.9849999999997
2024-01-23T22:58:00Z,2223.6549999999997
2024-01-23T22:59:00Z,2223.415
2024-01-23T23:00:00Z,2224.65
2024-01-23T23:01:00Z,2227.395
2024-01-23T23:02:00Z,2225.96
2024-01-23T23:03:00Z,2226.215
2024-01-23T23:04:00Z,2225.7650000000003
2024-01-23T23:05:00Z,2226.105
2024-01-23T23:06:00Z,2228.5
2024-01-23T23:07:00Z,2230.545
2024-01-23T23:08:00Z,2233.645
2024-01-23T23:09:00Z,2232.585
2024-01-23T23:10:00Z,2232.335
2024-01-23T23:11:00Z,2231.415
2024-01-23T23:12:00Z,2235.715
2024-01-23T23:13:00Z,2236.325
2024-01-23T23:14:00Z,2235.3450000000003
2024-01-23T23:15:00Z,2233.765
2024-01-23T23:16:00Z,2233.16
2024-01-23T23:17:00Z,2234.76
2024-01-23T23:18:00Z,2233.705
2024-01-23T23:19:00Z,2234.7
2024-01-23T23:20:00Z,2233.84
2024-01-23T23:21:00Z,2233.8050000000003
2024-01-23T23:22:00Z,2236.075
2024-01-23T23:23:00Z,2236.35
2024-01-23T23:24:00Z,2236.5649999999996
2024-01-23T23:25:00Z,2236.8450000000003
2024-01-23T23:26:00Z,2239.41
2024-01-23T23:27:00Z,2242.2349999999997
2024-01-23T23:28:00Z,2244.205
2024-01-23T23:29:00Z,2244.4399999999996
2024-01-23T23:30:00Z,2243.01
2024-01-23T23:31:00Z,2241.085
2024-01-23T23:32:00Z,2239.68
2024-01-23T23:33:00Z,2238.135
2024-01-23T23:34:00Z,2240.11
2024-01-23T23:35:00Z,2235.925
2024-01-23T23:36:00Z,2234.7
2024-01-23T23:37:00Z,2234.3
2024-01-23T23:38:00Z,2235.3
2024-01-23T23:39:00Z,2235.515
2024-01-23T23:40:00Z,2236.575
2024-01-23T23:41:00Z,2238.71
2024-01-23T23:42:00Z,2238.2799999999997
2024-01-23T23:43:00Z,2237.5950000000003
2024-01-23T23:44:00Z,2237.1
2024-01-23T23:45:00Z,2236.4049999999997
2024-01-23T23:46:00Z,2237.6499999999996
2024-01-23T23:47:00Z,2237.5950000000003
2024-01-23T23:48:00Z,2238.8999999999996
2024-01-23T23:49:00Z,2239.795
2024-01-23T23:50:00Z,2240.23
2024-01-23T23:51:00Z,2241.09
2024-01-23T23:52:00Z,2242.295
2024-01-23T23:53:00Z,2242.0699999999997
2024-01-23T23:54:00Z,2242.465
2024-01-23T23:55:00Z,2242.06
2024-01-23T23:56:00Z,2241.2
2024-01-23T23:57:00Z,2238.935
2024-01-23T23:58:00Z,2239.725
2024-01-23T23:59:00Z,2240.69
2024-01-24T00:00:00Z,2240.135
2024-01-24T00:01:00Z,2241.0
2024-01-24T00:02:00Z,2241.5
2024-01-24T00:03:00Z,2239.985
2024-01-24T00:04:00Z,2241.06
2024-01-24T00:05:00Z,2242.95
2024-01-24T00:06:00Z,2242.16
2024-01-24T00:07:00Z,2241.4750000000004
2024-01-24T00:08:00Z,2239.575
2024-01-24T00:09:00Z,2238.1899999999996
2024-01-24T00:10:00Z,2237.005
2024-01-24T00:11:00Z,2237.59
2024-01-24T00:12:00Z,2235.27
2024-01-24T00:13:00Z,2233.4300000000003
2024-01-24T00:14:00Z,2235.4
2024-01-24T00:15:00Z,2232.285
2024-01-24T00:16:00Z,2232.4700000000003
2024-01-24T00:17:00Z,2231.635
2024-01-24T00:18:00Z,2232.335
2024-01-24T00:19:00Z,2232.375
2024-01-24T00:20:00Z,2233.65
2024-01-24T00:21:00Z,2234.55
2024-01-24T00:22:00Z,2236.0649999999996
2024-01-24T00:23:00Z,2237.5
2024-01-24T00:24:00Z,2235.8
2024-01-24T00:25:00Z,2235.085
2024-01-24T00:26:00Z,2233.87
2024-01-24T00:27:00Z,2236.79
2024-01-24T00:28:00Z,2236.995
2024-01-24T00:29:00Z,2236.9700000000003
2024-01-24T00:30:00Z,2237.8199999999997
2024-01-24T00:31:00Z,2237.07
2024-01-24T00:32:00Z,2238.885
2024-01-24T00:33:00Z,2240.0649999999996
2024-01-24T00:34:00Z,2239.57
2024-01-24T00:35:00Z,2241.535
2024-01-24T00:36:00Z,2240.065
2024-01-24T00:37:00Z,2240.225
2024-01-24T00:38:00Z,2240.55
2024-01-24T00:39:00Z,2239.795
2024-01-24T00:40:00Z,2239.065
2024-01-24T00:41:00Z,2238.75
2024-01-24T00:42:00Z,2238.6800000000003
2024-01-24T00:43:00Z,2240.425
2024-01-24T00:44:00Z,2240.8450000000003
2024-01-24T00:45:00Z,2240.985
2024-01-24T00:46:00Z,2243.1949999999997
2024-01-24T00:47:00Z,2245.175
2024-01-24T00:48:00Z,2245.7200000000003
2024-01-24T00:49:00Z,2247.3199999999997
2024-01-24T00:50:00Z,2249.605
2024-01-24T00:51:00Z,2249.91
2024-01-24T00:52:00Z,2252.4700000000003
2024-01-24T00:53:00Z,2251.895
2024-01-24T00:54:00Z,2249.265
2024-01-24T00:55:00Z,2247.1400000000003
2024-01-24T00:56:00Z,2246.625
2024-01-24T00:57:00Z,2244.385
2024-01-24T00:58:00Z,2245.7200000000003
2024-01-24T00:59:00Z,2244.16
2024-01-24T01:00:00Z,2241.09
2024-01-24T01:01:00Z,2239.245
2024-01-24T01:02:00Z,2237.13
2024-01-24T01:03:00Z,2237.205
2024-01-24T01:04:00Z,2236.715
2024-01-24T01:05:00Z,2236.0699999999997
2024-01-24T01:06:00Z,2236.0
2024-01-24T01:07:00Z,2236.215
2024-01-24T01:08:00Z,2237.23
2024-01-24T01:09:00Z,2238.79
2024-01-24T01:10:00Z,2238.545
2024-01-24T01:11:00Z,2236.785
2024-01-24T01:12:00Z,2234.81
2024-01-24T01:13:00Z,2233.85
2024-01-24T01:14:00Z,2234.465
2024-01-24T01:15:00Z,2235.2
2024-01-24T01:16:00Z,2232.65
2024-01-24T01:17:00Z,2231.65
2024-01-24T01:18:00Z,2229.41
2024-01-24T01:19:00Z,2229.3999999999996
2024-01-24T01:20:00Z,2227.5299999999997
2024-01-24T01:21:00Z,2229.115
2024-01-24T01:22:00Z,2227.41
2024-01-24T01:23:00Z,2228.9049999999997
2024-01-24T01:24:00Z,2228.045
2024-01-24T01:25:00Z,2228.1949999999997
2024-01-24T01:26:00Z,2229.21
2024-01-24T01:27:00Z,2230.3450000000003
2024-01-24T01:28:00Z,2227.59
2024-01-24T01:29:00Z,2226.3050000000003
2024-01-24T01:30:00Z,2228.355
2024-01-24T01:31:00Z,2229.535
2024-01-24T01:32:00Z,2228.925
2024-01-24T01:33:00Z,2228.23
2024-01-24T01:34:00Z,2225.865
2024-01-24T01:35:00Z,2223.885
2024-01-24T01:36:00Z,2221.185
2024-01-24T01:37:00Z,2222.65
2024-01-24T01:38:00Z,2224.84
2024-01-24T01:39:00Z,2225.15
2024-01-24T01:40:00Z,2223.71
2024-01-24T01:41:00Z,2224.49
2024-01-24T01:42:00Z,2224.16
2024-01-24T01:43:00Z,2222.87
2024-01-24T01:44:00Z,2222.7200000000003
2024-01-24T01:45:00Z,2222.805
2024-01-24T01:46:00Z,2223.83
2024-01-24T01:47:00Z,2226.355
2024-01-24T01:48:00Z,2225.26
2024-01-24T01:49:00Z,2225.24
2024-01-24T01:50:00Z,2224.8900000000003
2024-01-24T01:51:00Z,2225.4449999999997
2024-01-24T01:52:00Z,2224.835
2024-01-24T01:53:00Z,2223.425
2024-01-24T01:54:00Z,2222.68
2024-01-24T01:55:00Z,2222.18
2024-01-24T01:56:00Z,2221.755
2024-01-24T01:57:00Z,2221.955
2024-01-24T01:58:00Z,2223.5950000000003
2024-01-24T01:59:00Z,2222.5699999999997
2024-01-24T02:00:00Z,2222.485
2024-01-24T02:01:00Z,2224.24
2024-01-24T02:02:00Z,2221.5600000000004
2024-01-24T02:03:00Z,2221.855
2024-01-24T02:04:00Z,2223.025
2024-01-24T02:05:00Z,2225.33
2024-01-24T02:06:00Z,2226.535
2024-01-24T02:07:00Z,2226.455
2024-01-24T02:08:00Z,2226.29
2024-01-24T02:09:00Z,2226.77
2024-01-24T02:10:00Z,2227.315
2024-01-24T02:11:00Z,2227.23
2024-01-24T02:12:00Z,2227.0950000000003
2024-01-24T02:13:00Z,2226.2650000000003
2024-01-24T02:14:00Z,2225.15
2024-01-24T02:15:00Z,2225.8450000000003
2024-01-24T02:16:00Z,2227.69
2024-01-24T02:17:00Z,2230.125
2024-01-24T02:18:00Z,2230.41
2024-01-24T02:19:00Z,2229.335
2024-01-24T02:20:00Z,2229.28
2024-01-24T02:21:00Z,2227.62
2024-01-24T02:22:00Z,2229.975
2024-01-24T02:23:00Z,2228.11
2024-01-24T02:24:00Z,2228.035
2024-01-24T02:25:00Z,2225.8900000000003
2024-01-24T02:26:00Z,2226.0249999999996
2024-01-24T02:27:00Z,2227.365
2024-01-24T02:28:00Z,2226.77
2024-01-24T02:29:00Z,2226.045
2024-01-24T02:30:00Z,2226.545
2024-01-24T02:31:00Z,2228.7650000000003
2024-01-24T02:32:00Z,2229.49
2024-01-24T02:33:00Z,2228.8
2024-01-24T02:34:00Z,2229.86
2024-01-24T02:35:00Z,2230.67
2024-01-24T02:36:00Z,2229.775
2024-01-24T02:37:00Z,2229.2200000000003
2024-01-24T02:38:00Z,2228.8199999999997
2024-01-24T02:39:00Z,2228.2
2024-01-24T02:40:00Z,2228.43
2024-01-24T02:41:00Z,2228.555
2024-01-24T02:42:00Z,2226.645
2024-01-24T02:43:00Z,2224.86
2024-01-24T02:44:00Z,2225.26
2024-01-24T02:45:00Z,2224.18
2024-01-24T02:46:00Z,2223.115
2024-01-24T02:47:00Z,2221.8100000000004
2024-01-24T02:48:00Z,2220.535
2024-01-24T02:49:00Z,2221.5249999999996
2024-01-24T02:50:00Z,2221.98
2024-01-24T02:51:00Z,2221.545
2024-01-24T02:52:00Z,2220.6549999999997
2024-01-24T02:53:00Z,2220.665
2024-01-24T02:54:00Z,2220.6
2024-01-24T02:55:00Z,2220.66
2024-01-24T02:56:00Z,2221.205
2024-01-24T02:57:00Z,2221.4449999999997
2024-01-24T02:58:00Z,2221.7
2024-01-24T03:00:00Z,2221.54
2024-01-24T03:01:00Z,2222.785
2024-01-24T03:02:00Z,2223.68
2024-01-24T03:03:00Z,2221.805
2024-01-24T03:04:00Z,2220.71
2024-01-24T03:05:00Z,2221.7200000000003
2024-01-24T03:06:00Z,2221.265
2024-01-24T03:07:00Z,2218.075
2024-01-24T03:08:00Z,2213.67
2024-01-24T03:09:00Z,2214.96
2024-01-24T03:10:00Z,2214.75
2024-01-24T03:11:00Z,2216.5699999999997
2024-01-24T03:12:00Z,2218.725
2024-01-24T03:13:00Z,2219.7650000000003
2024-01-24T03:14:00Z,2220.05
2024-01-24T03:15:00Z,2220.82
2024-01-24T03:16:00Z,2221.23
2024-01-24T03:17:00Z,2220.77
2024-01-24T03:18:00Z,2221.925
2024-01-24T03:19:00Z,2222.19
2024-01-24T03:20:00Z,2220.435
2024-01-24T03:21:00Z,2218.2250000000004
2024-01-24T03:22:00Z,2216.04
2024-01-24T03:23:00Z,2214.085
2024-01-24T03:24:00Z,2212.96
2024-01-24T03:25:00Z,2213.07
2024-01-24T03:26:00Z,2212.625
2024-01-24T03:27:00Z,2212.5950000000003
2024-01-24T03:28:00Z,2212.875
2024-01-24T03:29:00Z,2213.01
2024-01-24T03:30:00Z,2213.67
2024-01-24T03:31:00Z,2213.2650000000003
2024-01-24T03:32:00Z,2213.25
2024-01-24T03:33:00Z,2212.44
2024-01-24T03:34:00Z,2212.6949999999997
2024-01-24T03:35:00Z,2211.7700000000004
2024-01-24T03:36:00Z,2211.125
2024-01-24T03:37:00Z,2211.075
2024-01-24T03:38:00Z,2211.415
2024-01-24T03:39:00Z,2212.8050000000003
2024-01-24T03:40:00Z,2214.24
2024-01-24T03:41:00Z,2214.285
2024-01-24T03:42:00Z,2214.585
2024-01-24T03:44:00Z,2213.625
2024-01-24T03:45:00Z,2213.9049999999997
2024-01-24T03:46:00Z,2214.1400000000003
2024-01-24T03:47:00Z,2214.875
2024-01-24T03:48:00Z,2215.255
2024-01-24T03:49:00Z,2214.26
2024-01-24T03:50:00Z,2214.2
2024-01-24T03:51:00Z,2213.96
2024-01-24T03:52:00Z,2211.255
2024-01-24T03:53:00Z,2212.5
2024-01-24T03:54:00Z,2213.135
2024-01-24T03:55:00Z,2212.4449999999997
2024-01-24T03:56:00Z,2212.0
2024-01-24T03:57:00Z,2211.8950000000004
2024-01-24T03:58:00Z,2211.78
2024-01-24T03:59:00Z,2211.665
2024-01-24T04:00:00Z,2211.83
2024-01-24T04:01:00Z,2212.76
2024-01-24T04:02:00Z,2212.645
2024-01-24T04:03:00Z,2212.6549999999997
2024-01-24T04:04:00Z,2213.3
2024-01-24T04:05:00Z,2214.215
2024-01-24T04:06:00Z,2215.96
2024-01-24T04:07:00Z,2216.57
2024-01-24T04:08:00Z,2215.83
2024-01-24T04:09:00Z,2214.16
2024-01-24T04:10:00Z,2211.695
2024-01-24T04:11:00Z,2212.975
2024-01-24T04:12:00Z,2213.355
2024-01-24T04:13:00Z,2213.575
2024-01-24T04:14:00Z,2213.86
2024-01-24T04:15:00Z,2214.05
2024-01-24T04:16:00Z,2214.98
2024-01-24T04:17:00Z,2215.25
2024-01-24T04:18:00Z,2216.1549999999997
2024-01-24T04:19:00Z,2216.93
2024-01-24T04:20:00Z,2216.91
2024-01-24T04:21:00Z,2216.7749999999996
2024-01-24T04:22:00Z,2216.33
2024-01-24T04:23:00Z,2216.535
2024-01-24T04:24:00Z,2216.92
2024-01-24T04:25:00Z,2216.935
2024-01-24T04:26:00Z,2217.29
2024-01-24T04:27:00Z,2217.6000000000004
2024-01-24T04:28:00Z,2218.015
2024-01-24T04:29:00Z,2218.135
2024-01-24T04:30:00Z,2218.7650000000003
2024-01-24T04:31:00Z,2218.76
2024-01-24T04:33:00Z,2218.675
2024-01-24T04:34:00Z,2218.93
2024-01-24T04:35:00Z,2218.7700000000004
2024-01-24T04:36:00Z,2217.73
2024-01-24T04:37:00Z,2216.96
2024-01-24T04:38:00Z,2216.45
2024-01-24T04:39:00Z,2215.885
2024-01-24T04:40:00Z,2215.5299999999997
2024-01-24T04:41:00Z,2215.0
2024-01-24T04:42:00Z,2214.0
2024-01-24T04:43:00Z,2213.01
2024-01-24T04:44:00Z,2212.945
2024-01-24T04:45:00Z,2214.32
2024-01-24T04:46:00Z,2215.045
2024-01-24T04:47:00Z,2216.335
2024-01-24T04:48:00Z,2218.09
2024-01-24T04:49:00Z,2217.9799999999996
2024-01-24T04:50:00Z,2216.55
2024-01-24T04:51:00Z,2215.75
2024-01-24T04:52:00Z,2214.8450000000003
2024-01-24T04:53:00Z,2214.54
2024-01-24T04:54:00Z,2214.115
2024-01-24T04:55:00Z,2213.46
2024-01-24T04:56:00Z,2213.275
2024-01-24T04:58:00Z,2213.03
2024-01-24T04:59:00Z,2212.65
2024-01-24T05:00:00Z,2213.37
2024-01-24T05:01:00Z,2214.955
